0.6032,0.0768,0.0768,0.2432,0.6032,0.0768,0.0768,0.2432,0.6032,0.0768,0.0768,0.2432,0.4368,0.2432,0.2432,0.0768
0.59718,0.075325,0.075325,0.25218,0.59718,0.075325,0.075325,0.25218,0.59718,0.075325,0.075325,0.25218,0.42032,0.25218,0.25218,0.075325
0.5913,0.0737,0.0737,0.2613,0.5913,0.0737,0.0737,0.2613,0.5913,0.0737,0.0737,0.2613,0.4037,0.2613,0.2613,0.0737
0.58558,0.071925,0.071925,0.27058,0.58558,0.071925,0.071925,0.27058,0.58558,0.071925,0.071925,0.27058,0.38693,0.27058,0.27058,0.071925
0.58,0.07,0.07,0.28,0.58,0.07,0.07,0.28,0.58,0.07,0.07,0.28,0.37,0.28,0.28,0.07
0.57458,0.067925,0.067925,0.28958,0.57458,0.067925,0.067925,0.28958,0.57458,0.067925,0.067925,0.28958,0.35293,0.28958,0.28958,0.067925
0.5693,0.0657,0.0657,0.2993,0.5693,0.0657,0.0657,0.2993,0.5693,0.0657,0.0657,0.2993,0.3357,0.2993,0.2993,0.0657
0.56418,0.063325,0.063325,0.30918,0.56418,0.063325,0.063325,0.30918,0.56418,0.063325,0.063325,0.30918,0.31832,0.30918,0.30918,0.063325
0.5592,0.0608,0.0608,0.3192,0.5592,0.0608,0.0608,0.3192,0.5592,0.0608,0.0608,0.3192,0.3008,0.3192,0.3192,0.0608
0.55438,0.058125,0.058125,0.32937,0.55438,0.058125,0.058125,0.32937,0.55438,0.058125,0.058125,0.32937,0.28313,0.32937,0.32937,0.058125
0.5497,0.0553,0.0553,0.3397,0.5497,0.0553,0.0553,0.3397,0.5497,0.0553,0.0553,0.3397,0.2653,0.3397,0.3397,0.0553
0.54517,0.052325,0.052325,0.35017,0.54517,0.052325,0.052325,0.35017,0.54517,0.052325,0.052325,0.35017,0.24733,0.35017,0.35017,0.052325
0.5408,0.0492,0.0492,0.3608,0.5408,0.0492,0.0492,0.3608,0.5408,0.0492,0.0492,0.3608,0.2292,0.3608,0.3608,0.0492
0.53658,0.045925,0.045925,0.37157,0.53658,0.045925,0.045925,0.37157,0.53658,0.045925,0.045925,0.37157,0.21092,0.37157,0.37157,0.045925
0.5325,0.0425,0.0425,0.3825,0.5325,0.0425,0.0425,0.3825,0.5325,0.0425,0.0425,0.3825,0.1925,0.3825,0.3825,0.0425
0.52858,0.038925,0.038925,0.39357,0.52858,0.038925,0.038925,0.39357,0.52858,0.038925,0.038925,0.39357,0.17393,0.39357,0.39357,0.038925
0.5248,0.0352,0.0352,0.4048,0.5248,0.0352,0.0352,0.4048,0.5248,0.0352,0.0352,0.4048,0.1552,0.4048,0.4048,0.0352
0.52117,0.031325,0.031325,0.41617,0.52117,0.031325,0.031325,0.41617,0.52117,0.031325,0.031325,0.41617,0.13633,0.41617,0.41617,0.031325
0.5177,0.0273,0.0273,0.4277,0.5177,0.0273,0.0273,0.4277,0.5177,0.0273,0.0273,0.4277,0.1173,0.4277,0.4277,0.0273
0.51438,0.023125,0.023125,0.43938,0.51438,0.023125,0.023125,0.43938,0.51438,0.023125,0.023125,0.43938,0.098125,0.43938,0.43938,0.023125
0.5112,0.0188,0.0188,0.4512,0.5112,0.0188,0.0188,0.4512,0.5112,0.0188,0.0188,0.4512,0.0788,0.4512,0.4512,0.0188
0.50818,0.014325,0.014325,0.46317,0.50818,0.014325,0.014325,0.46317,0.50818,0.014325,0.014325,0.46317,0.059325,0.46317,0.46317,0.014325
0.5053,0.0097,0.0097,0.4753,0.5053,0.0097,0.0097,0.4753,0.5053,0.0097,0.0097,0.4753,0.0397,0.4753,0.4753,0.0097
0.50257,0.004925,0.004925,0.48757,0.50257,0.004925,0.004925,0.48757,0.50257,0.004925,0.004925,0.48757,0.019925,0.48757,0.48757,0.004925
0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0
